date,bill_no,import_export,hs_code,product,product_detail,descript_label,seller,seller_country,seller_port,seller_country_ori,seller_id,seller_id_std,seller_type,buyer,buyer_country,buyer_port,buyer_country_ori,buyer_id,buyer_id_std,buyer_type,quantity,unit,weight_kg,weight_unit_orig,value_usd,uusd,origin_country,transport_mode,source,id,product_label
2024/07/29,,1.0,53011000,Raw flax fiber (Flax Straw) used as raw material to produce flax fiber or flax fiber - 100% new product,Raw flax fiber (Flax Straw) used as raw material to produce flax fiber or flax fiber - 100% new product,[{'key': 'fibre'}],van de bilt zaden en vlas,Belgium,,Netherlands,181040146.0,5081231.0,1.0,suliman textile company limited,Vietnam,,Vietnam,170643756.0,170643756.0,0.0,25100.0,kilograms,25100.0 KG,kg,18792.621,0.749,netherlands,,vietnam_04,16319129545,Flax Straw
2024/07/24,,1.0,53013000,Short flax fiber (Flax Fiber) used as raw material for flax fiber production - 100% new product,Short flax fiber (Flax Fiber) used as raw material for flax fiber production - 100% new product,[{'key': 'flax tow'}],anhui xinya new materials co.ltd.,China,,Belarus,184784925.0,84105982.0,0.0,suliman textile company limited,Vietnam,,Vietnam,170643756.0,170643756.0,0.0,17040.0,kilograms,17040.0 KG,kg,39557.167,2.321,belarus,,vietnam_04,16319556567,Short Flax Fiber
2024/07/24,,1.0,53013000,Short flax fiber (Flax Fiber) used as raw material for flax fiber production - 100% new product,Short flax fiber (Flax Fiber) used as raw material for flax fiber production - 100% new product,[{'key': 'flax tow'}],anhui xinya new materials co.ltd.,China,,Belarus,184784925.0,84105982.0,0.0,suliman textile company limited,Vietnam,,Vietnam,170643756.0,170643756.0,0.0,16920.0,kilograms,16920.0 KG,kg,39278.596,2.321,belarus,,vietnam_04,16319136086,Short Flax Fiber
2024/07/22,,1.0,53013000,Short flax fiber (Flax Fiber) used as raw material for flax fiber production - 100% new product,Short flax fiber (Flax Fiber) used as raw material for flax fiber production - 100% new product,[{'key': 'flax tow'}],anhui xinya new materials co.ltd.,China,,Belarus,184784925.0,84105982.0,0.0,suliman textile company limited,Vietnam,,Vietnam,170643756.0,170643756.0,0.0,17640.0,kilograms,17640.0 KG,kg,40950.025,2.321,belarus,,vietnam_04,16319571034,Short Flax Fiber
2024/07/22,,1.0,53013000,Short flax fiber (Flax Fiber) used as raw material for flax fiber production - 100% new product,Short flax fiber (Flax Fiber) used as raw material for flax fiber production - 100% new product,[{'key': 'flax tow'}],anhui xinya new materials co.ltd.,China,,Belarus,184784925.0,84105982.0,0.0,suliman textile company limited,Vietnam,,Vietnam,170643756.0,170643756.0,0.0,17340.0,kilograms,17340.0 KG,kg,40253.596,2.321,belarus,,vietnam_04,16319557297,Short Flax Fiber
2024/07/22,,1.0,53013000,Short flax fiber (Flax Fiber) used as raw material for flax fiber production - 100% new product,Short flax fiber (Flax Fiber) used as raw material for flax fiber production - 100% new product,[{'key': 'flax tow'}],anhui xinya new materials co.ltd.,China,,Belarus,184784925.0,84105982.0,0.0,suliman textile company limited,Vietnam,,Vietnam,170643756.0,170643756.0,0.0,17220.0,kilograms,17220.0 KG,kg,39975.025,2.321,belarus,,vietnam_04,16319130689,Short Flax Fiber
2024/07/22,,1.0,53013000,Short flax fiber (Flax Fiber) used as raw material for flax fiber production - 100% new product,Short flax fiber (Flax Fiber) used as raw material for flax fiber production - 100% new product,[{'key': 'flax tow'}],anhui xinya new materials co.ltd.,China,,Belarus,184784925.0,84105982.0,0.0,suliman textile company limited,Vietnam,,Vietnam,170643756.0,170643756.0,0.0,16200.0,kilograms,16200.0 KG,kg,37607.166,2.321,belarus,,vietnam_04,16319570629,Short Flax Fiber
2024/07/20,,1.0,53012100,"Crushed, dried short flax fibers used to produce textile fibers - SCUTCHED FLAX TOWS TYPE 2, 100% new","Crushed, dried short flax fibers used to produce textile fibers - SCUTCHED FLAX TOWS TYPE 2, 100% new",[],sas novalin france,Belgium,,France,169191478.0,20539025.0,1.0,meishengda vietnam textiles co.ltd.,Vietnam,,Vietnam,164561792.0,88971763.0,1.0,22760.0,kilograms,22760.0 KG,kg,61087.84,2.684,france,,vietnam_04,16319126400,Scutched Flax Tow
2024/07/20,,1.0,53012100,"Crushed, dried short flax fibers used to produce textile fibers - SCUTCHED FLAX TOWS TYPE 1, 100% new product","Crushed, dried short flax fibers used to produce textile fibers - SCUTCHED FLAX TOWS TYPE 1, 100% new product",[],sas novalin france,Belgium,,France,169191478.0,20539025.0,1.0,meishengda vietnam textiles co.ltd.,Vietnam,,Vietnam,164561792.0,88971763.0,1.0,70480.0,kilograms,70480.0 KG,kg,223218.618,3.167,france,,vietnam_04,16319493632,Scutched Flax Tow
2024/07/18,,1.0,53013000,Short flax fiber (Scutched Flax Tow Fiber RF: ET-OC) used as raw material for flax fiber production - 100% new product,Short flax fiber (Scutched Flax Tow Fiber RF: ET-OC) used as raw material for flax fiber production - 100% new product,[{'key': 'flax tow'}],liniere de bosc nouvel s.a.,France,,France,114861197.0,26725401.0,1.0,suliman textile company limited,Vietnam,,Vietnam,170643756.0,170643756.0,0.0,47720.0,kilograms,47720.0 KG,kg,135765.309,2.845,france,,vietnam_04,16319497699,Scutched Flax Tow
2024/07/18,,1.0,53013000,Short flax fiber (Scutched Flax Tow Fiber RF: ET-OB) used as raw material for flax fiber production - 100% new product,Short flax fiber (Scutched Flax Tow Fiber RF: ET-OB) used as raw material for flax fiber production - 100% new product,[{'key': 'flax tow'}],liniere de bosc nouvel s.a.,France,,France,114861197.0,26725401.0,1.0,suliman textile company limited,Vietnam,,Vietnam,170643756.0,170643756.0,0.0,67100.0,kilograms,67100.0 KG,kg,201707.968,3.006,france,,vietnam_04,16319067019,Scutched Flax Tow
2024/07/18,,1.0,53013000,Short flax fiber (Scutched Flax Tow Fiber RF: ET-1) used as raw material for flax fiber production - 100% new product,Short flax fiber (Scutched Flax Tow Fiber RF: ET-1) used as raw material for flax fiber production - 100% new product,[{'key': 'flax tow'}],liniere de bosc nouvel s.a.,France,,France,114861197.0,26725401.0,1.0,suliman textile company limited,Vietnam,,Vietnam,170643756.0,170643756.0,0.0,69360.0,kilograms,69360.0 KG,kg,238287.667,3.436,france,,vietnam_04,16319136062,Scutched Flax Tow
2024/07/15,,1.0,53012100,"Crushed, dried short flax fiber used to produce textile fibers - Rescutched Flax Tow Type B1, 100% new product","Crushed, dried short flax fiber used to produce textile fibers - Rescutched Flax Tow Type B1, 100% new product",[],callin n.v.,Belgium,,Belgium,115305401.0,78834067.0,1.0,meishengda vietnam textiles co.ltd.,Vietnam,,Vietnam,164561792.0,88971763.0,1.0,15780.0,kilograms,15780.0 KG,kg,35576.957,2.255,belgium,,vietnam_04,16319503091,Rescutched Flax Tow
2024/07/13,,1.0,53013000,Short flax fiber (Flax Fiber - 1 Drum TowType NWL Crop 2022 Lot Fine) used as raw material for flax fiber production - 100% new product,Short flax fiber (Flax Fiber - 1 Drum TowType NWL Crop 2022 Lot Fine) used as raw material for flax fiber production - 100% new product,[{'key': 'flax tow'}],decolis b.v.,France,,Belgium,173024655.0,67147239.0,1.0,suliman textile company limited,Vietnam,,Vietnam,170643756.0,170643756.0,0.0,21520.0,kilograms,21520.0 KG,kg,44904.923,2.087,belgium,,vietnam_04,16319530594,Flax Tow
2024/07/13,,1.0,53013000,Short flax fiber (Flax Fiber - 1 Drum Tow Type Pic Crop 2023 Lot Blue) used as raw material for flax fiber production - 100% new product,Short flax fiber (Flax Fiber - 1 Drum Tow Type Pic Crop 2023 Lot Blue) used as raw material for flax fiber production - 100% new product,[{'key': 'flax tow'}],decolis b.v.,France,,Belgium,173024655.0,67147239.0,1.0,suliman textile company limited,Vietnam,,Vietnam,170643756.0,170643756.0,0.0,22860.0,kilograms,22860.0 KG,kg,47701.048,2.087,belgium,,vietnam_04,16319995757,Flax Tow
2024/07/13,,1.0,53013000,Short flax fiber (Flax Fiber - 2 Drum Tow Type Mar Crop 2023 Lot Light) used as raw material for flax fiber production - 100% new product,Short flax fiber (Flax Fiber - 2 Drum Tow Type Mar Crop 2023 Lot Light) used as raw material for flax fiber production - 100% new product,[{'key': 'flax tow'}],decolis b.v.,France,,Belgium,173024655.0,67147239.0,1.0,suliman textile company limited,Vietnam,,Vietnam,170643756.0,170643756.0,0.0,21240.0,kilograms,21240.0 KG,kg,45020.729,2.12,belgium,,vietnam_04,16319530605,Flax Tow
2024/07/10,,1.0,53012100,"Crushed, dried short flax fiber used to produce textile fibers - FLAX SHORT FIBER, 100% new product","Crushed, dried short flax fiber used to produce textile fibers - FLAX SHORT FIBER, 100% new product",[],jiangsu meishengda imp&exp co.ltd.,China,,Russia,176877788.0,74240044.0,1.0,meishengda vietnam textiles co.ltd.,Vietnam,,Vietnam,164561792.0,88971763.0,1.0,16200.0,kilograms,16200.0 KG,kg,16200.0,1.0,russia,,vietnam_04,16319572205,Scutched Flax Tow
2024/07/04,,1.0,53012100,"Crushed, dried short flax fiber used to produce textile fibers - SCUTCHED FLAX TOW FIBER ET-0, 100% new product","Crushed, dried short flax fiber used to produce textile fibers - SCUTCHED FLAX TOW FIBER ET-0, 100% new product",[],liniere de bosc nouvel s.a.,France,,France,114861197.0,26725401.0,1.0,meishengda vietnam textiles co.ltd.,Vietnam,,Vietnam,164561792.0,88971763.0,1.0,65640.0,kilograms,65640.0 KG,kg,160176.697,2.44,france,,vietnam_04,16319154490,Scutched Flax Tow
2024/07/04,,1.0,53012100,"Crushed, dried short flax fiber used to produce textile fibers - SCUTCHED FLAX TOW FIBER ET-0C, 100% new product","Crushed, dried short flax fiber used to produce textile fibers - SCUTCHED FLAX TOW FIBER ET-0C, 100% new product",[],liniere de bosc nouvel s.a.,France,,France,114861197.0,26725401.0,1.0,meishengda vietnam textiles co.ltd.,Vietnam,,Vietnam,164561792.0,88971763.0,1.0,50060.0,kilograms,50060.0 KG,kg,140747.194,2.812,france,,vietnam_04,16319070648,Scutched Flax Tow
2024/07/04,,1.0,53012100,"Crushed, dried short flax fiber used to produce textile fibers - SCUTCHED FLAX TOW FIBER ET-0B, 100% new product","Crushed, dried short flax fiber used to produce textile fibers - SCUTCHED FLAX TOW FIBER ET-0B, 100% new product",[],liniere de bosc nouvel s.a.,France,,France,114861197.0,26725401.0,1.0,meishengda vietnam textiles co.ltd.,Vietnam,,Vietnam,164561792.0,88971763.0,1.0,124200.0,kilograms,124200.0 KG,kg,382141.044,3.077,france,,vietnam_04,16319495027,Scutched Flax Tow
2024/07/04,,1.0,53012100,"Crushed, dried short flax fiber used to produce textile fibers - SCUTCHED FLAX TOW FIBER ET-SC, 100% new product","Crushed, dried short flax fiber used to produce textile fibers - SCUTCHED FLAX TOW FIBER ET-SC, 100% new product",[],liniere de bosc nouvel s.a.,France,,France,114861197.0,26725401.0,1.0,meishengda vietnam textiles co.ltd.,Vietnam,,Vietnam,164561792.0,88971763.0,1.0,65060.0,kilograms,65060.0 KG,kg,241593.804,3.713,france,,vietnam_04,16319563772,Scutched Flax Tow
2024/07/03,,1.0,53012100,"Crushed, dried short flax fibers used to produce textile fibers - RESCUTCCHED FLAX TOW TYPE VL, 100% new product","Crushed, dried short flax fibers used to produce textile fibers - RESCUTCCHED FLAX TOW TYPE VL, 100% new product",[],sarl jocelyn rifflart,France,,France,87014163.0,87014163.0,1.0,meishengda vietnam textiles co.ltd.,Vietnam,,Vietnam,164561792.0,88971763.0,1.0,19960.0,kilograms,19960.0 KG,kg,31765.342,1.592,france,,vietnam_04,16319117225,Rescutched Flax Tow
2024/07/03,,1.0,53012100,"Crushed, dried short flax fibers used to produce textile fibers - RESCUTCHED FLAX TOW TYPE DB0, 100% new","Crushed, dried short flax fibers used to produce textile fibers - RESCUTCHED FLAX TOW TYPE DB0, 100% new",[],sarl jocelyn rifflart,France,,France,87014163.0,87014163.0,1.0,meishengda vietnam textiles co.ltd.,Vietnam,,Vietnam,164561792.0,88971763.0,1.0,22180.0,kilograms,22180.0 KG,kg,49417.927,2.228,france,,vietnam_04,16319143452,Rescutched Flax Tow
2024/07/03,,1.0,53012100,"Crushed, dried short flax fibers used to produce textile fibers - RESCUTCHED FLAX TOW TYPE V0, 100% new product","Crushed, dried short flax fibers used to produce textile fibers - RESCUTCHED FLAX TOW TYPE V0, 100% new product",[],sarl jocelyn rifflart,France,,France,87014163.0,87014163.0,1.0,meishengda vietnam textiles co.ltd.,Vietnam,,Vietnam,164561792.0,88971763.0,1.0,20040.0,kilograms,20040.0 KG,kg,47839.087,2.387,france,,vietnam_04,16319493960,Rescutched Flax Tow
2024/07/03,,1.0,53012100,"Crushed, dried short flax fibers used to produce textile fibers - RESCUTCHED FLAX TOW TYPE DWB, 100% new product","Crushed, dried short flax fibers used to produce textile fibers - RESCUTCHED FLAX TOW TYPE DWB, 100% new product",[],sarl jocelyn rifflart,France,,France,87014163.0,87014163.0,1.0,meishengda vietnam textiles co.ltd.,Vietnam,,Vietnam,164561792.0,88971763.0,1.0,25020.0,kilograms,25020.0 KG,kg,74327.414,2.971,france,,vietnam_04,16319552111,Rescutched Flax Tow
2024/07/03,,1.0,53012100,"Crushed, dried short flax fibers used to produce textile fibers - RESCUTCHED FLAX TOW TYPE DWY, 100% new","Crushed, dried short flax fibers used to produce textile fibers - RESCUTCHED FLAX TOW TYPE DWY, 100% new",[],sarl jocelyn rifflart,France,,France,87014163.0,87014163.0,1.0,meishengda vietnam textiles co.ltd.,Vietnam,,Vietnam,164561792.0,88971763.0,1.0,24440.0,kilograms,24440.0 KG,kg,75197.481,3.077,france,,vietnam_04,16319575908,Rescutched Flax Tow
2024/07/02,,1.0,53013000,Short flax fiber (Scutched Flax Tow Fiber RF: ET-OCD) used as raw material for flax fiber production - 100% new product,Short flax fiber (Scutched Flax Tow Fiber RF: ET-OCD) used as raw material for flax fiber production - 100% new product,[{'key': 'flax tow'}],liniere de bosc nouvel s.a.,France,,France,114861197.0,26725401.0,1.0,suliman textile company limited,Vietnam,,Vietnam,170643756.0,170643756.0,0.0,42480.0,kilograms,42480.0 KG,kg,108168.098,2.546,france,,vietnam_04,16319925246,Scutched Flax Tow
2024/07/02,,1.0,53013000,Short flax fiber (Scutched Flax Tow Fiber RF: ET-O) used as raw material for flax fiber production - 100% new product,Short flax fiber (Scutched Flax Tow Fiber RF: ET-O) used as raw material for flax fiber production - 100% new product,[{'key': 'flax tow'}],liniere de bosc nouvel s.a.,France,,France,114861197.0,26725401.0,1.0,suliman textile company limited,Vietnam,,Vietnam,170643756.0,170643756.0,0.0,22100.0,kilograms,22100.0 KG,kg,56273.893,2.546,france,,vietnam_04,16319523046,Scutched Flax Tow
2024/07/02,,1.0,53013000,Short flax fiber (Scutched Flax Tow Fiber RF: ET-OC) used as raw material for flax fiber production - 100% new product,Short flax fiber (Scutched Flax Tow Fiber RF: ET-OC) used as raw material for flax fiber production - 100% new product,[{'key': 'flax tow'}],liniere de bosc nouvel s.a.,France,,France,114861197.0,26725401.0,1.0,suliman textile company limited,Vietnam,,Vietnam,170643756.0,170643756.0,0.0,97460.0,kilograms,97460.0 KG,kg,274015.612,2.812,france,,vietnam_04,16319157157,Scutched Flax Tow
2024/07/02,,1.0,53013000,Short flax fiber (Scutched Flax Tow Fiber RF: ET-OBD) used as raw material for flax fiber production - 100% new product,Short flax fiber (Scutched Flax Tow Fiber RF: ET-OBD) used as raw material for flax fiber production - 100% new product,[{'key': 'flax tow'}],liniere de bosc nouvel s.a.,France,,France,114861197.0,26725401.0,1.0,suliman textile company limited,Vietnam,,Vietnam,170643756.0,170643756.0,0.0,44340.0,kilograms,44340.0 KG,kg,131721.725,2.971,france,,vietnam_04,16319522300,Scutched Flax Tow
2024/07/02,,1.0,53013000,Short flax fiber (Scutched Flax Tow Fiber RF: ET-OB) used as raw material for flax fiber production - 100% new product,Short flax fiber (Scutched Flax Tow Fiber RF: ET-OB) used as raw material for flax fiber production - 100% new product,[{'key': 'flax tow'}],liniere de bosc nouvel s.a.,France,,France,114861197.0,26725401.0,1.0,suliman textile company limited,Vietnam,,Vietnam,170643756.0,170643756.0,0.0,25120.0,kilograms,25120.0 KG,kg,77289.718,3.077,france,,vietnam_04,16319549541,Scutched Flax Tow
2024/06/28,,1.0,53012100,"CRUSHED, DRIED SHORT FLAX FIBER USED TO PRODUCE TEXTILE FIBERS - SHORT FLAX FIBER LOT 2989, 100% NEW PRODUCT","CRUSHED, DRIED SHORT FLAX FIBER USED TO PRODUCE TEXTILE FIBERS - SHORT FLAX FIBER LOT 2989, 100% NEW PRODUCT",[],Vlasvezelbedrijf Leon Vandecasteele,Belgium,,,,,,meishengda vietnam textiles co.ltd.,Vietnam,,Vietnam,164561792.0,88971763.0,1.0,14140.0,kilograms,14140.0 KG,kg,29385.748,2.078,belgium,,vietnam_04,16218635533,Scutched Flax Tow
2024/06/28,,1.0,53012100,"CRUSHED, DRIED SHORT FLAX FIBER USED TO PRODUCE TEXTILE FIBERS - SHORT FLAX FIBER LOT 3422-3363, 100% NEW PRODUCT","CRUSHED, DRIED SHORT FLAX FIBER USED TO PRODUCE TEXTILE FIBERS - SHORT FLAX FIBER LOT 3422-3363, 100% NEW PRODUCT",[],Vlasvezelbedrijf Leon Vandecasteele,Belgium,,,,,,meishengda vietnam textiles co.ltd.,Vietnam,,Vietnam,164561792.0,88971763.0,1.0,21500.0,kilograms,21500.0 KG,kg,51555.28,2.398,belgium,,vietnam_04,16218788270,Scutched Flax Tow
2024/06/28,,1.0,53012100,"CRUSHED, DRIED SHORT FLAX FIBER USED TO PRODUCE TEXTILE FIBERS - SHORT FLAX FIBER LOT 2146-2210-1415-4156-2246, 100% NEW PRODUCT","CRUSHED, DRIED SHORT FLAX FIBER USED TO PRODUCE TEXTILE FIBERS - SHORT FLAX FIBER LOT 2146-2210-1415-4156-2246, 100% NEW PRODUCT",[],Vlasvezelbedrijf Leon Vandecasteele,Belgium,,,,,,meishengda vietnam textiles co.ltd.,Vietnam,,Vietnam,164561792.0,88971763.0,1.0,66120.0,kilograms,66120.0 KG,kg,165597.54,2.505,belgium,,vietnam_04,16218637049,Scutched Flax Tow
2024/06/28,,1.0,53012100,"CRUSHED, DRIED SHORT FLAX FIBER USED TO PRODUCE TEXTILE FIBERS - SCUTCHED FLAX TOW FIBER ET-0C, 100% NEW PRODUCT","CRUSHED, DRIED SHORT FLAX FIBER USED TO PRODUCE TEXTILE FIBERS - SCUTCHED FLAX TOW FIBER ET-0C, 100% NEW PRODUCT",[],liniere de bosc nouvel s.a.,France,,,,,,meishengda vietnam textiles co.ltd.,Vietnam,,Vietnam,164561792.0,88971763.0,1.0,65440.0,kilograms,65440.0 KG,kg,184816.957,2.824,france,,vietnam_04,16218837204,Scutched Flax Tow
2024/06/28,,1.0,53012100,"CRUSHED, DRIED SHORT FLAX FIBER USED TO PRODUCE TEXTILE FIBERS - SCUTCHED FLAX TOW FIBER ET-0DB, 100% NEW PRODUCT","CRUSHED, DRIED SHORT FLAX FIBER USED TO PRODUCE TEXTILE FIBERS - SCUTCHED FLAX TOW FIBER ET-0DB, 100% NEW PRODUCT",[],liniere de bosc nouvel s.a.,France,,,,,,meishengda vietnam textiles co.ltd.,Vietnam,,Vietnam,164561792.0,88971763.0,1.0,156200.0,kilograms,156200.0 KG,kg,466113.296,2.984,france,,vietnam_04,16218770941,Scutched Flax Tow
2024/06/24,,1.0,53012100,"CRUSHED, DRIED SHORT FLAX FIBERS USED TO PRODUCE TEXTILE FIBERS - FLAX TOW, 100% NEW PRODUCT","CRUSHED, DRIED SHORT FLAX FIBERS USED TO PRODUCE TEXTILE FIBERS - FLAX TOW, 100% NEW PRODUCT",[],liniere de bosc nouvel s.a.,France,,,,,,meishengda vietnam textiles co.ltd.,Vietnam,,Vietnam,164561792.0,88971763.0,1.0,18520.0,kilograms,18520.0 KG,kg,27830.004,1.503,france,,vietnam_04,16219295496,Scutched Flax Tow
2024/06/24,,1.0,53012100,"CRUSHED, DRIED SHORT FLAX FIBERS USED TO PRODUCE TEXTILE FIBERS - SCUTCHED FLAX TOWS TYPE 1, 100% NEW PRODUCT","CRUSHED, DRIED SHORT FLAX FIBERS USED TO PRODUCE TEXTILE FIBERS - SCUTCHED FLAX TOWS TYPE 1, 100% NEW PRODUCT",[],liniere de bosc nouvel s.a.,France,,,,,,meishengda vietnam textiles co.ltd.,Vietnam,,Vietnam,164561792.0,88971763.0,1.0,68860.0,kilograms,68860.0 KG,kg,183467.83,2.664,france,,vietnam_04,16219317957,Scutched Flax Tow
2024/06/18,,1.0,53013000,SHORT FLAX FIBER (FLAX STRAW) USED AS RAW MATERIAL FOR FLAX FIBER PRODUCTION - 100% NEW PRODUCT,SHORT FLAX FIBER (FLAX STRAW) USED AS RAW MATERIAL FOR FLAX FIBER PRODUCTION - 100% NEW PRODUCT,[{'key': 'flax tow'}],Liniere de Bosc Nouvel S.A.,France,,,,,,suliman textile company limited,Vietnam,,Vietnam,170643756.0,170643756.0,0.0,27520.0,kilograms,27520.0 KG,kg,20638.899,0.75,france,,vietnam_04,16219968979,Flax Straw
2024/06/18,,1.0,53013000,SHORT FLAX FIBER (SCUTCHED FLAX TOW FIBER RF: ET-O) USED AS RAW MATERIAL FOR FLAX FIBER PRODUCTION - 100% NEW PRODUCT,SHORT FLAX FIBER (SCUTCHED FLAX TOW FIBER RF: ET-O) USED AS RAW MATERIAL FOR FLAX FIBER PRODUCTION - 100% NEW PRODUCT,[{'key': 'flax tow'}],Liniere de Bosc Nouvel S.A.,France,,,,,,suliman textile company limited,Vietnam,,Vietnam,170643756.0,170643756.0,0.0,91700.0,kilograms,91700.0 KG,kg,255436.769,2.786,france,,vietnam_04,16219963488,Scutched Flax Tow
2024/06/10,,1.0,53012100,"CRUSHED, DRIED SHORT FLAX FIBERS USED TO PRODUCE TEXTILE FIBERS - SCUTCHED FLAX TOWS TYPE 2C, 100% NEW","CRUSHED, DRIED SHORT FLAX FIBERS USED TO PRODUCE TEXTILE FIBERS - SCUTCHED FLAX TOWS TYPE 2C, 100% NEW",[],Liniere de Bosc Nouvel S.A.,France,,,,,,meishengda vietnam textiles co.ltd.,Vietnam,,Vietnam,164561792.0,88971763.0,1.0,22880.0,kilograms,22880.0 KG,kg,49296.333,2.155,france,,vietnam_04,16218971707,Scutched Flax Tow
2024/06/10,,1.0,53012100,"CRUSHED, DRIED SHORT FLAX FIBERS USED TO PRODUCE TEXTILE FIBERS - SCUTCHED FLAX TOWS TYPE 1C, 100% NEW","CRUSHED, DRIED SHORT FLAX FIBERS USED TO PRODUCE TEXTILE FIBERS - SCUTCHED FLAX TOWS TYPE 1C, 100% NEW",[],Liniere de Bosc Nouvel S.A.,France,,,,,,meishengda vietnam textiles co.ltd.,Vietnam,,Vietnam,164561792.0,88971763.0,1.0,23760.0,kilograms,23760.0 KG,kg,60151.054,2.532,france,,vietnam_04,16219994288,Scutched Flax Tow
2024/06/10,,1.0,53012100,"CRUSHED, DRIED SHORT FLAX FIBERS USED TO PRODUCE TEXTILE FIBERS - SCUTCHED FLAX TOWS TYPE 1B, 100% NEW","CRUSHED, DRIED SHORT FLAX FIBERS USED TO PRODUCE TEXTILE FIBERS - SCUTCHED FLAX TOWS TYPE 1B, 100% NEW",[],Liniere de Bosc Nouvel S.A.,France,,,,,1.0,meishengda vietnam textiles co.ltd.,Vietnam,,Vietnam,164561792.0,88971763.0,1.0,23500.0,kilograms,23500.0 KG,kg,65821.855,2.801,france,,vietnam_04,16220019094,Scutched Flax Tow
2024/06/10,,1.0,53012100,"CRUSHED, DRIED SHORT FLAX FIBERS USED TO PRODUCE TEXTILE FIBERS - SCUTCHED FLAX TOWS TYPE 1B, 100% NEW","CRUSHED, DRIED SHORT FLAX FIBERS USED TO PRODUCE TEXTILE FIBERS - SCUTCHED FLAX TOWS TYPE 1B, 100% NEW",[],Liniere de Bosc Nouvel S.A.,France,,,,,,meishengda vietnam textiles co.ltd.,Vietnam,,Vietnam,164561792.0,88971763.0,1.0,23320.0,kilograms,23320.0 KG,kg,65317.688,2.801,france,,vietnam_04,16218642988,Scutched Flax Tow
2024/06/08,,1.0,53013000,SHORT FLAX FIBER (SCUTCHED FLAX TOW FIBER RF: ET-OJ) USED AS RAW MATERIAL FOR FLAX FIBER PRODUCTION - 100% NEW PRODUCT,SHORT FLAX FIBER (SCUTCHED FLAX TOW FIBER RF: ET-OJ) USED AS RAW MATERIAL FOR FLAX FIBER PRODUCTION - 100% NEW PRODUCT,[{'key': 'flax tow'}],Liniere de Bosc Nouvel S.A.,France,,,,,,suliman textile company limited,Vietnam,,Vietnam,170643756.0,170643756.0,0.0,42560.0,kilograms,42560.0 KG,kg,77497.078,1.821,france,,vietnam_04,16219296313,Scutched Flax Tow
2024/06/08,,1.0,53013000,SHORT FLAX FIBER (SCUTCHED FLAX TOW FIBER RF: ET-OC) USED AS RAW MATERIAL FOR FLAX FIBER PRODUCTION - 100% NEW PRODUCT,SHORT FLAX FIBER (SCUTCHED FLAX TOW FIBER RF: ET-OC) USED AS RAW MATERIAL FOR FLAX FIBER PRODUCTION - 100% NEW PRODUCT,[{'key': 'flax tow'}],Liniere de Bosc Nouvel S.A.,France,,,,,,suliman textile company limited,Vietnam,,Vietnam,170643756.0,170643756.0,0.0,104460.0,kilograms,104460.0 KG,kg,234965.012,2.249,france,,vietnam_04,16218617610,Scutched Flax Tow
2024/06/08,,1.0,53013000,SHORT FLAX FIBER (SCUTCHED FLAX TOW FIBER RF: ET-ODB) USED AS RAW MATERIAL FOR FLAX FIBER PRODUCTION - 100% NEW PRODUCT,SHORT FLAX FIBER (SCUTCHED FLAX TOW FIBER RF: ET-ODB) USED AS RAW MATERIAL FOR FLAX FIBER PRODUCTION - 100% NEW PRODUCT,[{'key': 'flax tow'}],Liniere de Bosc Nouvel S.A.,France,,,,,,suliman textile company limited,Vietnam,,Vietnam,170643756.0,170643756.0,0.0,22720.0,kilograms,22720.0 KG,kg,53538.544,2.357,france,,vietnam_04,16220155102,Scutched Flax Tow
2024/06/08,,1.0,53013000,SHORT FLAX FIBER (SCUTCHED FLAX TOW FIBER RF: ET-OB) USED AS RAW MATERIAL FOR FLAX FIBER PRODUCTION - 100% NEW PRODUCT,SHORT FLAX FIBER (SCUTCHED FLAX TOW FIBER RF: ET-OB) USED AS RAW MATERIAL FOR FLAX FIBER PRODUCTION - 100% NEW PRODUCT,[{'key': 'flax tow'}],Liniere de Bosc Nouvel S.A.,France,,,,,,suliman textile company limited,Vietnam,,Vietnam,170643756.0,170643756.0,0.0,23860.0,kilograms,23860.0 KG,kg,57502.6,2.41,france,,vietnam_04,16220022107,Scutched Flax Tow
2024/06/05,,1.0,53013000,SCUTCHED FLAX SHORT FIBER - SCUTCHED FLAX SHORT FIBER. NEW 100%,SCUTCHED FLAX SHORT FIBER - SCUTCHED FLAX SHORT FIBER. NEW 100%,[{'key': 'flax tow'}],Liniere de Bosc Nouvel S.A.,France,,,,,,meishengda vietnam textiles co.ltd.,Vietnam,,Vietnam,164561792.0,88971763.0,1.0,22130.0,kilograms,22130.0 KG,kg,29629.636,1.339,france,,vietnam_04,16218787780,Scutched Flax Tow
2024/06/04,,1.0,53012100,"SHORT CRUSHED AND DRIED FLAX FIBERS USED TO PRODUCE TEXTILE FIBERS -SCUTCHED FLAX SHORT FIBER TYPE BRUT CLEAR, 100% NEW PRODUCT","SHORT CRUSHED AND DRIED FLAX FIBERS USED TO PRODUCE TEXTILE FIBERS -SCUTCHED FLAX SHORT FIBER TYPE BRUT CLEAR, 100% NEW PRODUCT",[],Liniere de Bosc Nouvel S.A.,France,,,,,,meishengda vietnam textiles co.ltd.,Vietnam,,Vietnam,164561792.0,88971763.0,1.0,130680.0,kilograms,130680.0 KG,kg,209959.636,1.607,france,,vietnam_04,16218639045,Scutched Flax Tow
